date,scan_time,ticker,mode,score,pct_from_open,rvol,entry_price,return_1h_pct,max_gain_1h_pct,stop_hit_1h,return_2h_pct,max_gain_2h_pct,stop_hit_2h,return_4h_pct,max_gain_4h_pct,stop_hit_4h,return_eod_pct,max_gain_session_pct,level_price,level_touches,level_type,dist_pct,atr,stop_loss,return_1d_pct,max_gain_1d_pct,stop_hit_1d,return_3d_pct,max_gain_3d_pct,stop_hit_3d,return_5d_pct,max_gain_5d_pct,stop_hit_5d
2026-04-17,14:30 BST,BOTJ,RESISTANCE_WARNING,6.17,,,22.5113,,,,,,,,,,,,22.8996,4.0,resistance,1.7,0.66,22.2396,3.27,3.94,False,2.61,3.94,False,3.01,3.94,False
2026-04-21,14:30 BST,BOTJ,RESISTANCE_WARNING,8.96,,,23.248,,,,,,,,,,,,23.253,4.0,resistance,0.02,0.71,22.3399,-0.64,0.3,False,-0.26,0.3,False,-0.73,0.3,False
2026-05-20,14:30 BST,BOTJ,SUPPORT_BOUNCE,4.68,,,22.6507,,,,,,,,,,,,22.0782,4.0,support,2.59,0.85,21.0669,0.66,2.37,False,0.84,2.56,False,0.92,2.65,False
2026-06-02,14:30 BST,BOTJ,SUPPORT_BOUNCE,4.61,,,22.66,,,,,,,,,,,,22.0782,4.0,support,2.64,0.41,21.5043,-0.35,0.62,False,1.24,1.5,False,1.24,1.5,False
2026-06-03,14:30 BST,BOTJ,SUPPORT_BOUNCE,4.53,,,22.67,,,,,,,,,,,,22.0782,4.0,support,2.68,0.41,21.5006,1.19,1.46,False,1.19,1.46,False,1.19,1.46,False
2026-06-04,14:30 BST,BOTJ,SUPPORT_BOUNCE,5.21,,,22.58,,,,,,,,,,,,22.0782,4.0,support,2.27,0.41,21.4998,,,,,,,,,
2026-04-20,14:30 BST,BON,SUPPORT_BOUNCE,7.05,,,1.3,,,,,,,,,,,,1.285,4.0,support,1.17,0.08,1.204,3.85,3.85,False,-1.54,3.85,False,-1.15,3.85,False
2026-05-08,14:30 BST,BON,SUPPORT_BOUNCE,7.2,,,1.22,,,,,,,,,,,,1.207,4.0,support,1.08,0.07,1.1286,-0.82,0.0,False,0.0,0.0,False,6.56,6.56,False
2026-05-11,16:30 BST,BON,MODE1_MOMENTUM,8.04,6.09,13.14,1.22,-1.63,-1.23,False,-0.82,-0.82,False,-0.82,-0.82,False,-0.82,-0.82,,,,,,,,,,,,,,,
2026-05-11,18:00 BST,BON,MODE1_MOMENTUM,7.61,5.22,9.88,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-11,18:30 BST,BON,MODE1_MOMENTUM,7.61,5.22,9.88,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-11,14:30 BST,BON,RESISTANCE_WARNING,8.72,,,1.2,,,,,,,,,,,,1.202,4.0,resistance,0.17,0.07,1.1214,1.67,1.67,False,1.67,1.67,False,7.5,8.33,False
2026-05-12,14:30 BST,BON,SUPPORT_BOUNCE,7.89,,,1.21,,,,,,,,,,,,1.202,4.0,support,0.67,0.07,1.1207,0.83,0.83,False,7.44,7.44,False,6.61,7.85,False
2026-05-15,16:00 BST,BON,MODE1_MOMENTUM,7.69,5.37,30.43,1.275,-0.0,0.6,False,-0.39,0.6,False,0.38,0.6,False,0.39,0.6,,,,,,,,,,,,,,,
2026-05-15,16:30 BST,BON,MODE1_MOMENTUM,7.69,5.37,36.58,1.275,-0.87,0.39,False,-1.18,0.39,False,0.39,0.39,False,0.39,0.39,,,,,,,,,,,,,,,
2026-05-15,17:00 BST,BON,MODE1_MOMENTUM,7.69,5.37,36.58,1.275,-0.39,0.39,False,0.22,0.39,False,0.39,0.39,False,0.39,0.39,,,,,,,,,,,,,,,
2026-05-15,14:30 BST,BON,SUPPORT_BOUNCE,4.8,,,1.22,,,,,,,,,,,,1.19,4.0,support,2.52,0.06,1.1143,5.74,6.48,False,6.31,6.97,False,4.1,6.97,False
2026-06-02,14:30 BST,BOX,SUPPORT_BOUNCE,5.86,,,28.79,,,,,,,,,,,,28.258,4.0,support,1.88,1.12,26.9079,-7.29,-5.02,True,,-5.02,True,,-5.02,True
2026-06-03,14:30 BST,BOX,RESISTANCE_WARNING,6.33,,,27.66,,,,,,,,,,,,28.1105,4.0,resistance,1.6,1.17,26.8479,,,False,,,False,,,False
2026-04-20,15:30 BST,BOLT,MODE1_MOMENTUM,7.95,5.89,25.65,5.03,1.99,1.99,False,-0.6,1.99,False,0.8,3.38,False,2.09,3.38,,,,,,,,,,,,,,,
2026-04-20,16:00 BST,BOLT,MODE1_MOMENTUM,8.63,7.26,23.15,5.095,-1.86,0.69,False,1.08,2.06,False,-0.49,2.06,False,0.79,2.06,,,,,,,,,,,,,,,
2026-04-20,16:30 BST,BOLT,MODE1_MOMENTUM,9.0,8.0,20.92,5.13,-2.53,-1.56,False,0.39,1.36,False,-0.39,1.36,False,0.1,1.36,,,,,,,,,,,,,,,
2026-04-20,17:00 BST,BOLT,MODE1_MOMENTUM,7.63,5.26,17.69,5.0,3.0,4.0,False,3.0,4.0,False,2.7,4.0,False,2.7,4.0,,,,,,,,,,,,,,,
2026-04-20,17:30 BST,BOLT,MODE1_MOMENTUM,7.63,5.26,17.69,5.0,3.0,4.0,False,1.4,4.0,False,2.7,4.0,False,2.7,4.0,,,,,,,,,,,,,,,
2026-04-20,18:00 BST,BOLT,MODE1_MOMENTUM,9.21,8.42,15.09,5.15,,,,-1.55,-0.39,False,-0.29,0.0,False,-0.29,0.0,,,,,,,,,,,,,,,
2026-04-20,18:30 BST,BOLT,MODE1_MOMENTUM,9.21,8.42,15.09,5.15,-1.55,-0.39,False,-0.78,-0.0,False,-0.29,0.0,False,-0.29,0.0,,,,,,,,,,,,,,,
2026-04-22,16:30 BST,BOLT,MODE1_MOMENTUM,10.0,11.15,31.07,5.3018,1.0,3.74,True,2.51,8.27,True,1.85,8.27,True,1.85,8.27,,,,,,,,,,,,,,,
2026-04-22,17:00 BST,BOLT,MODE1_MOMENTUM,10.0,12.26,27.24,5.355,,,,3.73,7.19,False,0.84,7.19,False,0.84,7.19,,,,,,,,,,,,,,,
2026-04-22,17:30 BST,BOLT,MODE1_MOMENTUM,10.0,12.26,27.24,5.355,1.49,7.19,False,3.59,7.19,False,0.84,7.19,False,0.84,7.19,,,,,,,,,,,,,,,
2026-04-22,18:00 BST,BOLT,MODE1_MOMENTUM,10.0,12.26,27.24,5.355,3.73,7.19,False,1.31,7.19,False,0.84,7.19,False,0.84,7.19,,,,,,,,,,,,,,,
2026-04-22,18:30 BST,BOLT,MODE1_MOMENTUM,10.0,13.94,23.49,5.435,2.06,2.21,False,-0.64,2.21,False,-0.64,2.21,True,-0.64,2.21,,,,,,,,,,,,,,,
2026-04-27,15:30 BST,BOLT,MODE1_MOMENTUM,8.79,7.58,25.18,5.11,1.76,1.76,False,-8.81,1.76,True,-11.94,1.76,True,-2.74,1.76,,,,,,,,,,,,,,,
2026-04-27,16:00 BST,BOLT,MODE1_MOMENTUM,8.74,7.47,19.29,5.105,-9.5,1.86,True,-11.85,1.86,True,-8.91,1.86,True,-2.64,1.86,,,,,,,,,,,,,,,
2026-04-27,16:30 BST,BOLT,MODE1_MOMENTUM,9.74,9.47,15.56,5.2,-10.38,-1.73,True,-13.46,-1.73,True,-8.65,-1.73,True,-4.42,-1.73,,,,,,,,,,,,,,,
2026-05-07,17:30 BST,BOLT,MODE1_MOMENTUM,7.64,5.27,10.27,4.7899,,,,-2.29,-2.29,False,-2.29,-2.29,True,-2.29,-2.29,,,,,,,,,,,,,,,
2026-05-07,18:00 BST,BOLT,MODE1_MOMENTUM,7.64,5.27,10.27,4.7899,,,,-2.29,-2.29,False,-2.29,-2.29,True,-2.29,-2.29,,,,,,,,,,,,,,,
2026-05-07,18:30 BST,BOLT,MODE1_MOMENTUM,7.64,5.27,10.27,4.7899,-2.29,-2.29,False,-2.29,-2.29,False,-2.29,-2.29,True,-2.29,-2.29,,,,,,,,,,,,,,,
2026-05-08,15:30 BST,BOLT,MODE1_MOMENTUM,10.0,11.37,10.2,5.19,-8.09,0.0,True,-5.39,0.0,True,-7.71,0.0,True,-7.71,0.0,,,,,,,,,,,,,,,
2026-05-08,17:30 BST,BOLT,MODE1_MOMENTUM,7.68,5.36,11.66,4.91,-1.43,-1.43,False,-2.44,-1.43,False,-2.44,-1.43,False,-2.44,-1.43,,,,,,,,,,,,,,,
2026-05-08,18:00 BST,BOLT,MODE1_MOMENTUM,7.68,5.36,11.66,4.91,-2.44,-1.43,False,-2.44,-1.43,False,-2.44,-1.43,False,-2.44,-1.43,,,,,,,,,,,,,,,
2026-05-13,14:30 BST,BOOT,SUPPORT_BOUNCE,4.17,,,144.8,,,,,,,,,,,,140.725,4.0,support,2.9,7.37,130.8822,1.08,3.85,False,-2.56,8.4,False,-1.75,8.4,False
2026-05-20,14:30 BST,BOOT,SUPPORT_BOUNCE,4.59,,,141.54,,,,,,,,,,,,137.89,4.0,support,2.65,8.4,128.8704,9.15,9.3,False,15.93,16.55,False,20.65,23.87,False
2026-04-16,14:30 BST,BOXL,SUPPORT_BOUNCE,4.08,,,1.22,,,,,,,,,,,,1.185,4.0,support,2.95,0.17,1.0019,-4.1,-1.64,False,-8.2,-1.64,False,-11.48,-1.64,False
2026-04-22,14:30 BST,BOXL,SUPPORT_BOUNCE,6.74,,,1.12,,,,,,,,,,,,1.105,4.0,support,1.36,0.11,0.9867,-3.57,1.79,False,-4.46,1.79,False,-8.04,1.79,False
2026-04-23,14:30 BST,BOXL,SUPPORT_BOUNCE,8.28,,,1.16,,,,,,,,,,,,1.155,4.0,support,0.43,0.11,1.0396,-7.76,-5.17,False,-8.62,-2.59,False,-5.17,-2.59,True
2026-04-24,14:30 BST,BOXL,RESISTANCE_WARNING,9.0,,,1.08,,,,,,,,,,,,1.08,4.0,resistance,0.0,0.11,0.9624,-0.93,4.63,False,-4.63,4.63,False,0.0,4.63,False
2026-04-27,14:30 BST,BOXL,RESISTANCE_WARNING,7.46,,,1.07,,,,,,,,,,,,1.08,4.0,resistance,0.93,0.08,0.9853,-0.93,2.8,False,2.8,4.67,False,-0.93,4.67,False
2026-04-28,14:30 BST,BOXL,RESISTANCE_WARNING,7.46,,,1.07,,,,,,,,,,,,1.08,4.0,resistance,0.93,0.08,0.9892,-3.74,-1.87,False,0.93,4.67,False,0.93,4.67,False
2026-04-29,14:30 BST,BOXL,RESISTANCE_WARNING,5.91,,,1.06,,,,,,,,,,,,1.08,4.0,resistance,1.85,0.07,0.9999,3.77,5.66,False,-0.0,5.66,False,-4.72,5.66,False
2026-04-30,14:30 BST,BOXL,RESISTANCE_WARNING,8.19,,,1.03,,,,,,,,,,,,1.035,4.0,resistance,0.48,0.07,0.9628,4.85,7.77,False,4.85,7.77,False,-2.91,7.77,False
2026-05-01,14:30 BST,BOXL,SUPPORT_BOUNCE,5.91,,,1.1,,,,,,,,,,,,1.08,4.0,support,1.85,0.07,0.9992,-3.64,0.91,False,-8.18,0.91,False,-14.27,0.91,True
2026-05-04,14:30 BST,BOXL,RESISTANCE_WARNING,9.0,,,1.08,,,,,,,,,,,,1.08,4.0,resistance,0.0,0.07,1.0029,0.0,1.85,False,-7.41,1.85,True,-25.83,1.85,True
2026-05-05,14:30 BST,BOXL,RESISTANCE_WARNING,5.91,,,1.06,,,,,,,,,,,,1.08,4.0,resistance,1.85,0.06,1.0057,-4.72,1.89,False,-11.04,1.89,True,-24.53,1.89,True
2026-05-06,14:30 BST,BOXL,RESISTANCE_WARNING,9.0,,,1.08,,,,,,,,,,,,1.08,4.0,resistance,0.0,0.06,1.0093,-7.41,-3.7,True,-25.83,-3.7,True,-30.0,-3.7,True
2026-05-19,14:30 BST,BOXL,RESISTANCE_WARNING,6.92,,,0.79,,,,,,,,,,,,0.8,4.0,resistance,1.25,0.08,0.7103,-3.16,0.0,False,3.92,7.59,True,15.57,15.57,True
2026-05-21,15:30 BST,BOXL,MODE1_MOMENTUM,9.47,8.93,39.45,0.7756,-3.53,-0.72,True,-4.58,-0.72,True,4.06,5.71,True,3.17,5.71,,,,,,,,,,,,,,,
2026-05-21,16:00 BST,BOXL,MODE1_MOMENTUM,7.67,5.34,33.87,0.75,-1.33,-0.23,False,5.71,5.71,False,8.0,9.32,False,6.69,9.32,,,,,,,,,,,,,,,
2026-05-21,16:30 BST,BOXL,MODE1_MOMENTUM,7.54,5.08,31.51,0.7482,-1.08,1.58,False,8.46,8.66,False,6.52,9.58,False,6.95,9.58,,,,,,,,,,,,,,,
2026-05-21,18:00 BST,BOXL,MODE1_MOMENTUM,10.0,11.35,20.55,0.7928,-1.48,2.55,False,2.17,3.42,False,0.93,3.42,False,0.93,3.42,,,,,,,,,,,,,,,
2026-05-21,18:30 BST,BOXL,MODE1_MOMENTUM,10.0,13.97,19.25,0.8115,-0.54,1.04,True,-1.79,1.04,True,-1.39,1.04,True,-1.39,1.04,,,,,,,,,,,,,,,
2026-05-22,14:30 BST,BOXL,RESISTANCE_WARNING,6.31,,,0.792,,,,,,,,,,,,0.805,4.0,resistance,1.61,0.08,0.72,12.25,12.37,False,14.9,17.42,False,17.42,17.42,False
2026-05-28,14:30 BST,BOXL,SUPPORT_BOUNCE,5.65,,,0.913,,,,,,,,,,,,0.895,4.0,support,2.01,0.08,0.8083,-3.61,0.77,False,-0.66,1.86,False,,1.86,True
2026-05-29,14:30 BST,BOXL,SUPPORT_BOUNCE,6.21,,,0.91,,,,,,,,,,,,0.895,4.0,support,1.68,0.08,0.8077,2.2,2.2,False,-4.4,2.2,True,,2.2,True
2026-06-01,14:30 BST,BOXL,RESISTANCE_WARNING,7.96,,,0.88,,,,,,,,,,,,0.8855,4.0,resistance,0.62,0.08,0.7915,3.07,5.68,False,,5.68,False,,5.68,False
2026-06-03,14:30 BST,BOXL,SUPPORT_BOUNCE,6.77,,,0.907,,,,,,,,,,,,0.895,4.0,support,1.34,0.07,0.8144,,,False,,,False,,,False
2026-04-16,17:30 BST,BPTH,MODE1_MOMENTUM,10.0,35.19,22.91,0.068,,,,,,,-25.29,-7.35,True,-25.29,-7.35,,,,,,,,,,,,,,,
2026-04-16,18:00 BST,BPTH,MODE1_MOMENTUM,10.0,35.19,22.91,0.068,,,,,,,-25.29,-7.35,True,-25.29,-7.35,,,,,,,,,,,,,,,
2026-04-16,18:30 BST,BPTH,MODE1_MOMENTUM,10.0,35.19,22.91,0.068,,,,-7.35,-7.35,True,-25.29,-7.35,True,-25.29,-7.35,,,,,,,,,,,,,,,
2026-05-13,18:30 BST,BPTH,MODE1_MOMENTUM,8.57,7.14,9.88,0.0375,-6.67,-6.67,True,-25.33,-6.67,True,-25.33,-6.67,True,-25.33,-6.67,,,,,,,,,,,,,,,
2026-05-18,14:30 BST,BPTH,RESISTANCE_WARNING,9.0,,,0.04,,,,,,,,,,,,0.04,4.0,resistance,0.0,0.01,0.0343,-50.0,-25.0,True,-25.0,-0.0,True,-0.0,-0.0,True
2026-04-22,16:30 BST,BQ,MODE1_MOMENTUM,10.0,11.35,23.02,0.8349,-5.67,23.37,True,-6.32,23.37,True,3.02,23.37,True,7.75,23.37,,,,,,,,,,,,,,,
2026-04-22,17:00 BST,BQ,MODE1_MOMENTUM,9.01,8.03,50.44,0.81,-1.93,1.98,True,-0.29,1.98,True,11.06,15.22,True,11.06,15.22,,,,,,,,,,,,,,,
2026-04-22,17:30 BST,BQ,MODE1_MOMENTUM,7.52,5.03,43.31,0.7875,-0.69,3.53,False,2.57,3.53,False,14.23,18.51,False,14.23,18.51,,,,,,,,,,,,,,,
2026-04-22,18:00 BST,BQ,MODE1_MOMENTUM,7.97,5.94,38.29,0.7944,1.67,2.63,False,-0.55,3.22,False,13.24,17.48,False,13.24,17.48,,,,,,,,,,,,,,,
2026-04-27,14:30 BST,BQ,RESISTANCE_WARNING,4.17,,,0.804,,,,,,,,,,,,0.828,4.0,resistance,2.9,0.08,0.7435,-5.47,-2.99,False,-6.97,-2.99,True,-5.47,-2.99,True
2026-04-30,14:30 BST,BQ,SUPPORT_BOUNCE,4.05,,,0.762,,,,,,,,,,,,0.74,4.0,support,2.97,0.07,0.6631,-1.44,-0.13,False,4.33,4.99,False,6.3,10.24,False
2026-05-11,16:00 BST,BQ,MODE1_MOMENTUM,9.64,9.28,8.53,0.83,-1.92,2.41,False,-3.61,2.41,True,-6.02,2.41,True,-16.76,2.41,,,,,,,,,,,,,,,
2026-05-11,16:30 BST,BQ,MODE1_MOMENTUM,8.76,7.52,6.94,0.8166,-0.8,-0.31,False,-0.81,-0.31,False,-3.38,0.34,True,-15.39,0.34,,,,,,,,,,,,,,,
2026-05-11,17:00 BST,BQ,MODE1_MOMENTUM,8.59,7.18,6.39,0.814,-1.72,-0.45,False,0.66,0.66,False,-15.12,0.66,True,-15.12,0.66,,,,,,,,,,,,,,,
2026-05-11,17:30 BST,BQ,MODE1_MOMENTUM,8.33,6.66,6.13,0.8101,-0.01,0.02,False,-1.23,1.15,False,-14.71,1.15,True,-14.71,1.15,,,,,,,,,,,,,,,
2026-05-11,18:00 BST,BQ,MODE1_MOMENTUM,7.67,5.33,5.77,0.8,2.43,2.43,False,-2.5,2.43,True,-13.64,2.43,True,-13.64,2.43,,,,,,,,,,,,,,,
2026-05-11,18:30 BST,BQ,MODE1_MOMENTUM,8.32,6.65,5.63,0.81,-1.22,1.16,False,-2.59,1.16,True,-14.7,1.16,True,-14.7,1.16,,,,,,,,,,,,,,,
2026-05-11,14:30 BST,BQ,RESISTANCE_WARNING,5.03,,,0.82,,,,,,,,,,,,0.84,4.0,resistance,2.38,0.07,0.7645,-2.32,-0.0,True,-2.56,7.32,True,-9.39,7.32,True
2026-05-12,18:00 BST,BQ,MODE1_MOMENTUM,9.23,8.45,7.84,0.77,2.61,6.49,False,2.57,6.49,False,4.0,6.49,False,4.0,6.49,,,,,,,,,,,,,,,
2026-05-12,18:30 BST,BQ,MODE1_MOMENTUM,9.93,9.86,8.22,0.78,0.1,3.83,True,0.23,3.83,True,2.67,5.13,True,2.67,5.13,,,,,,,,,,,,,,,
2026-05-13,17:30 BST,BQ,MODE1_MOMENTUM,7.67,5.33,6.13,0.81,0.63,3.05,True,4.94,7.41,True,7.31,8.64,True,7.31,8.64,,,,,,,,,,,,,,,
2026-05-13,18:00 BST,BQ,MODE1_MOMENTUM,7.67,5.33,5.47,0.81,4.93,4.93,False,7.41,8.6,False,7.31,8.64,False,7.31,8.64,,,,,,,,,,,,,,,
2026-05-13,18:30 BST,BQ,MODE1_MOMENTUM,8.0,5.99,5.0,0.8151,4.28,6.74,False,7.15,7.93,False,6.64,7.96,False,6.64,7.96,,,,,,,,,,,,,,,
2026-05-27,14:30 BST,BQ,RESISTANCE_WARNING,7.09,,,0.691,,,,,,,,,,,,0.699,4.0,resistance,1.14,0.08,0.6064,12.88,14.33,False,19.39,23.44,False,12.01,23.44,False
2026-06-02,14:30 BST,BQ,RESISTANCE_WARNING,6.02,,,0.825,,,,,,,,,,,,0.84,4.0,resistance,1.79,0.08,0.7526,-6.18,-0.12,False,,-0.12,False,,-0.12,False
2026-06-03,14:30 BST,BQ,RESISTANCE_WARNING,5.23,,,0.821,,,,,,,,,,,,0.84,4.0,resistance,2.26,0.07,0.7611,,,False,,,False,,,False
2026-05-13,14:30 BST,BRC,RESISTANCE_WARNING,7.59,,,74.93,,,,,,,,,,,,75.5709,4.0,resistance,0.85,2.59,71.9729,-5.06,-0.23,True,12.68,12.68,True,14.12,19.99,True
2026-04-24,14:30 BST,BR,SUPPORT_BOUNCE,7.2,,,155.95,,,,,,,,,,,,154.285,4.0,support,1.08,4.69,148.3707,0.26,2.06,False,3.08,3.44,False,-0.45,3.44,False
2026-04-27,14:30 BST,BR,SUPPORT_BOUNCE,7.47,,,155.07,,,,,,,,,,,,153.66,4.0,support,0.92,4.67,148.385,2.42,3.52,False,-0.7,4.03,False,-0.79,4.03,False
2026-05-05,14:30 BST,BR,SUPPORT_BOUNCE,4.71,,,153.85,,,,,,,,,,,,149.985,4.0,support,2.58,5.13,143.9193,-0.66,0.34,False,-2.83,1.5,False,-2.81,1.5,False
2026-05-14,14:30 BST,BR,RESISTANCE_WARNING,4.4,,,143.93,,,,,,,,,,,,148.015,4.0,resistance,2.76,5.25,141.3829,1.17,2.7,False,3.82,6.41,False,4.23,6.41,False
2026-04-23,14:30 BST,BRFH,SUPPORT_BOUNCE,8.34,,,2.55,,,,,,,,,,,,2.54,4.0,support,0.39,0.16,2.3693,4.71,4.71,False,-2.35,5.1,False,-0.78,9.8,False
2026-04-28,14:30 BST,BRFH,RESISTANCE_WARNING,9.0,,,2.5,,,,,,,,,,,,2.5,4.0,resistance,0.0,0.14,2.3364,6.0,12.0,False,1.2,12.0,False,-3.2,12.0,False
2026-04-29,14:30 BST,BRFH,RESISTANCE_WARNING,4.44,,,2.49,,,,,,,,,,,,2.56,4.0,resistance,2.73,0.14,2.4064,1.61,6.43,False,1.2,6.43,False,-3.61,6.43,True
2026-05-01,14:30 BST,BRFH,RESISTANCE_WARNING,7.05,,,2.53,,,,,,,,,,,,2.56,4.0,resistance,1.17,0.17,2.3843,-0.4,-0.0,False,-5.14,1.58,False,-4.74,1.58,False
2026-05-04,14:30 BST,BRFH,RESISTANCE_WARNING,7.05,,,2.53,,,,,,,,,,,,2.56,4.0,resistance,1.17,0.15,2.3957,-4.35,1.58,False,-0.4,1.58,False,-6.72,1.58,True
2026-05-05,14:30 BST,BRFH,RESISTANCE_WARNING,6.4,,,2.52,,,,,,,,,,,,2.56,4.0,resistance,1.56,0.15,2.4029,-4.76,-0.4,True,-4.37,0.79,True,-4.76,0.79,True
2026-05-15,14:30 BST,BRFH,SUPPORT_BOUNCE,8.65,,,2.41,,,,,,,,,,,,2.405,4.0,support,0.21,0.13,2.26,2.49,3.73,False,-2.9,3.73,False,1.24,3.73,True
2026-05-18,14:30 BST,BRFH,SUPPORT_BOUNCE,5.88,,,2.45,,,,,,,,,,,,2.405,4.0,support,1.87,0.13,2.26,-1.63,-1.63,False,-4.08,-1.63,True,-4.08,0.82,True
2026-05-19,14:30 BST,BRFH,SUPPORT_BOUNCE,4.5,,,2.47,,,,,,,,,,,,2.405,4.0,support,2.7,0.13,2.2579,-5.26,-2.43,False,-1.21,0.0,False,-5.67,0.0,False
2026-05-20,14:30 BST,BRFH,SUPPORT_BOUNCE,5.11,,,2.41,,,,,,,,,,,,2.355,4.0,support,2.34,0.11,2.2357,-2.49,-0.83,False,-2.49,2.49,False,-2.9,4.98,False
2026-05-21,14:30 BST,BRFH,RESISTANCE_WARNING,8.29,,,2.34,,,,,,,,,,,,2.35,4.0,resistance,0.43,0.11,2.2186,4.27,5.56,False,-0.43,5.56,False,-1.71,8.12,False
2026-05-22,14:30 BST,BRFH,RESISTANCE_WARNING,9.0,,,2.35,,,,,,,,,,,,2.35,4.0,resistance,0.0,0.12,2.2093,-0.0,4.68,False,-0.43,7.66,False,-1.7,7.66,False
2026-05-28,14:30 BST,BRFH,RESISTANCE_WARNING,9.0,,,2.33,,,,,,,,,,,,2.33,4.0,resistance,0.0,0.13,2.1743,-1.29,4.29,False,-2.58,4.72,False,,4.72,False
2026-06-01,14:30 BST,BRFH,SUPPORT_BOUNCE,6.42,,,2.3,,,,,,,,,,,,2.265,4.0,support,1.55,0.14,2.1136,-1.3,6.09,False,,6.09,False,,6.09,False
2026-06-02,14:30 BST,BRFH,SUPPORT_BOUNCE,5.69,,,2.31,,,,,,,,,,,,2.265,4.0,support,1.99,0.13,2.1179,-1.73,2.6,False,,2.6,False,,2.6,False
2026-04-17,14:30 BST,BRLT,RESISTANCE_WARNING,6.64,,,1.39,,,,,,,,,,,,1.41,4.0,resistance,1.42,0.08,1.3191,-1.44,1.8,False,-0.72,3.6,False,2.88,4.32,False
2026-04-20,14:30 BST,BRLT,RESISTANCE_WARNING,6.64,,,1.39,,,,,,,,,,,,1.41,4.0,resistance,1.42,0.08,1.318,-0.72,3.24,False,1.44,3.6,False,2.16,6.47,False
2026-05-14,14:30 BST,BRLT,RESISTANCE_WARNING,8.33,,,1.23,,,,,,,,,,,,1.235,4.0,resistance,0.4,0.1,1.1321,-1.63,4.07,False,-0.81,4.8,True,-2.44,4.8,True
2026-05-20,14:30 BST,BRLT,SUPPORT_BOUNCE,7.62,,,1.22,,,,,,,,,,,,1.21,4.0,support,0.83,0.11,1.1031,-1.64,1.64,False,2.46,11.48,False,2.46,11.48,False
2026-05-21,14:30 BST,BRLT,SUPPORT_BOUNCE,6.25,,,1.23,,,,,,,,,,,,1.21,4.0,support,1.65,0.1,1.1056,-0.81,0.81,False,3.25,10.57,False,3.25,10.57,False
2026-05-22,14:30 BST,BRLT,RESISTANCE_WARNING,7.62,,,1.2,,,,,,,,,,,,1.21,4.0,resistance,0.83,0.1,1.1134,4.17,13.33,False,4.17,13.33,False,4.17,13.33,False
2026-05-25,14:30 BST,BRLT,SUPPORT_BOUNCE,7.62,,,1.22,,,,,,,,,,,,1.21,4.0,support,0.83,0.09,1.117,2.46,11.48,False,2.46,11.48,False,2.46,11.48,False
2026-05-26,15:30 BST,BRLT,MODE1_MOMENTUM,8.23,6.45,15.76,1.32,-2.27,0.76,True,-3.41,0.76,True,-5.3,0.76,True,-6.02,0.76,,,,,,,,,,,,,,,
2026-05-26,16:00 BST,BRLT,MODE1_MOMENTUM,8.23,6.45,12.81,1.32,-3.41,0.76,True,-3.03,0.76,True,-6.73,0.76,True,-6.02,0.76,,,,,,,,,,,,,,,
2026-05-26,14:30 BST,BRLT,SUPPORT_BOUNCE,7.62,,,1.22,,,,,,,,,,,,1.21,4.0,support,0.83,0.09,1.117,4.1,7.38,False,4.1,7.38,False,1.64,7.38,False
2026-04-21,14:30 BST,BRKR,RESISTANCE_WARNING,8.16,,,41.1,,,,,,,,,,,,41.309,4.0,resistance,0.51,1.64,39.5089,-3.48,-1.29,True,-11.07,-1.29,True,-11.78,-1.29,True
2026-04-22,14:30 BST,BRKR,RESISTANCE_WARNING,4.08,,,40.09,,,,,,,,,,,,41.309,4.0,resistance,2.95,1.69,39.4589,-9.65,-3.12,True,-8.88,-3.12,True,-14.47,-3.12,True
2026-05-07,14:30 BST,BRKR,SUPPORT_BOUNCE,5.0,,,42.3,,,,,,,,,,,,41.309,4.0,support,2.4,2.2,38.9475,4.4,5.04,False,5.74,6.24,False,4.4,6.95,False
2026-05-29,14:30 BST,BRKR,SUPPORT_BOUNCE,5.56,,,54.39,,,,,,,,,,,,53.29,4.0,support,2.06,2.08,50.9283,7.45,7.78,False,15.28,15.87,False,10.26,18.66,False
2026-05-06,14:30 BST,BRO,RESISTANCE_WARNING,6.57,,,57.3419,,,,,,,,,,,,58.1894,4.0,resistance,1.46,1.99,55.2978,0.94,2.07,False,-3.47,2.07,True,-5.17,2.07,True
2026-05-07,14:30 BST,BRO,RESISTANCE_WARNING,7.5,,,56.3947,,,,,,,,,,,,56.9082,4.0,resistance,0.9,2.01,54.3692,-0.19,3.29,False,-1.11,3.29,False,-1.09,3.29,True
2026-05-08,14:30 BST,BRO,SUPPORT_BOUNCE,5.18,,,57.8803,,,,,,,,,,,,56.5841,4.0,support,2.29,2.08,54.2147,-4.37,-1.97,False,-6.05,-1.95,True,-2.76,-1.09,True
2026-05-14,14:30 BST,BRO,RESISTANCE_WARNING,6.14,,,54.38,,,,,,,,,,,,55.33,4.0,resistance,1.72,2.23,52.9669,3.49,5.28,False,6.82,9.8,False,7.61,9.8,False
2026-05-15,14:30 BST,BRO,SUPPORT_BOUNCE,7.64,,,55.78,,,,,,,,,,,,55.33,4.0,support,0.81,2.23,52.9716,5.22,6.22,False,2.96,7.05,False,3.66,7.05,False
