scan_time,ticker,price,pct_from_open,rvol,accelerating,level_price,level_touches,level_type,dist_pct,atr,mode,score,stop_loss,stop_reason,entry_note,reason,rsi_at_signal
2026-07-01 16:39 BST,TSM,449.8725,,,,447.3324,11.0,support,0.57,20.46,SUPPORT_BOUNCE,8.05,422.0425,Touches: 11 · Level low: $442.5 · ATR(14): $20.46 · Stop: $422.0425,Near support $447.3324 · enter on bounce candle · can hold multi-day,11 touches at $447.3324 · 0.6% away · ATR $20.46,
2026-07-01 16:39 BST,TOPS,0.7945,,,,0.79,4.0,support,0.57,0.07,SUPPORT_BOUNCE,8.05,0.7219,Touches: 4 · Level low: $0.79 · ATR(14): $0.07 · Stop: $0.7219,Near support $0.79 · enter on bounce candle · can hold multi-day,4 touches at $0.79 · 0.6% away · ATR $0.07,
2026-07-01 16:39 BST,TRVI,18.01,,,,18.115,6.0,resistance,0.58,0.97,RESISTANCE_WARNING,8.03,17.0117,Touches: 6 · Level low: $17.98 · ATR(14): $0.97 · Stop: $17.0117,Near resistance $18.115 · consider exit or avoid entry,6 touches at $18.115 · 0.6% away · ATR $0.97,
2026-07-01 16:39 BST,TW,101.68,,,,101.0836,33.0,support,0.59,3.27,SUPPORT_BOUNCE,8.02,96.1505,Touches: 33 · Level low: $99.42 · ATR(14): $3.27 · Stop: $96.1505,Near support $101.0836 · enter on bounce candle · can hold multi-day,33 touches at $101.0836 · 0.6% away · ATR $3.27,
2026-07-01 16:39 BST,TSQ,7.01,,,,7.0519,14.0,resistance,0.59,0.36,RESISTANCE_WARNING,8.01,6.6264,Touches: 14 · Level low: $6.9898 · ATR(14): $0.36 · Stop: $6.6264,Near resistance $7.0519 · consider exit or avoid entry,14 touches at $7.0519 · 0.6% away · ATR $0.36,
2026-07-01 16:39 BST,TTOO,0.0006,,,,0.0006,3.0,resistance,0.0,0.0,RESISTANCE_WARNING,8.0,-0.0004,Touches: 3 · Level low: $0.0006 · ATR(14): $0.0 · Stop: $-0.0004,Near resistance $0.0006 · consider exit or avoid entry,3 touches at $0.0006 · 0.0% away · ATR $0.0,
2026-07-01 16:39 BST,THKLY,23.31,,,,23.45,13.0,resistance,0.6,0.79,RESISTANCE_WARNING,8.0,22.3629,Touches: 13 · Level low: $23.15 · ATR(14): $0.79 · Stop: $22.3629,Near resistance $23.45 · consider exit or avoid entry,13 touches at $23.45 · 0.6% away · ATR $0.79,
2026-07-01 16:39 BST,TPB,87.75,,,,88.2897,30.0,resistance,0.61,4.31,RESISTANCE_WARNING,7.98,82.6559,Touches: 30 · Level low: $86.97 · ATR(14): $4.31 · Stop: $82.6559,Near resistance $88.2897 · consider exit or avoid entry,30 touches at $88.2897 · 0.6% away · ATR $4.31,
2026-07-01 16:40 BST,ULS,100.43,,,,101.05,19.0,resistance,0.61,3.12,RESISTANCE_WARNING,7.98,97.1841,Touches: 19 · Level low: $100.3087 · ATR(14): $3.12 · Stop: $97.1841,Near resistance $101.05 · consider exit or avoid entry,19 touches at $101.05 · 0.6% away · ATR $3.12,
2026-07-01 16:39 BST,TOT,23.663,,,,23.513,51.0,support,0.64,0.23,SUPPORT_BOUNCE,7.94,22.9688,Touches: 51 · Level low: $23.201 · ATR(14): $0.23 · Stop: $22.9688,Near support $23.513 · enter on bounce candle · can hold multi-day,51 touches at $23.513 · 0.6% away · ATR $0.23,
2026-07-01 16:39 BST,TIGR,4.64,,,,4.67,15.0,resistance,0.64,0.18,RESISTANCE_WARNING,7.93,4.4154,Touches: 15 · Level low: $4.595 · ATR(14): $0.18 · Stop: $4.4154,Near resistance $4.67 · consider exit or avoid entry,15 touches at $4.67 · 0.6% away · ATR $0.18,
2026-07-01 16:39 BST,TRUX,97.0,,,,96.375,44.0,support,0.65,0.49,SUPPORT_BOUNCE,7.92,95.1532,Touches: 44 · Level low: $95.6389 · ATR(14): $0.49 · Stop: $95.1532,Near support $96.375 · enter on bounce candle · can hold multi-day,44 touches at $96.375 · 0.6% away · ATR $0.49,
2026-07-01 16:39 BST,TTNDY,84.13,,,,83.585,4.0,support,0.65,1.77,SUPPORT_BOUNCE,7.91,80.8707,Touches: 4 · Level low: $82.64 · ATR(14): $1.77 · Stop: $80.8707,Near support $83.585 · enter on bounce candle · can hold multi-day,4 touches at $83.585 · 0.7% away · ATR $1.77,
2026-07-01 16:39 BST,TGB,6.855,,,,6.81,22.0,support,0.66,0.44,SUPPORT_BOUNCE,7.9,6.263,Touches: 22 · Level low: $6.7 · ATR(14): $0.44 · Stop: $6.263,Near support $6.81 · enter on bounce candle · can hold multi-day,22 touches at $6.81 · 0.7% away · ATR $0.44,
2026-07-01 16:39 BST,TLS,4.91,,,,4.9425,10.0,resistance,0.66,0.26,RESISTANCE_WARNING,7.9,4.6216,Touches: 10 · Level low: $4.88 · ATR(14): $0.26 · Stop: $4.6216,Near resistance $4.9425 · consider exit or avoid entry,10 touches at $4.9425 · 0.7% away · ATR $0.26,
2026-07-01 16:39 BST,TPC,79.74,,,,80.2704,27.0,resistance,0.66,3.65,RESISTANCE_WARNING,7.9,75.2364,Touches: 27 · Level low: $78.8885 · ATR(14): $3.65 · Stop: $75.2364,Near resistance $80.2704 · consider exit or avoid entry,27 touches at $80.2704 · 0.7% away · ATR $3.65,
2026-07-01 16:40 BST,UBCP,15.94,,,,15.835,60.0,support,0.66,0.51,SUPPORT_BOUNCE,7.89,15.1722,Touches: 60 · Level low: $15.68 · ATR(14): $0.51 · Stop: $15.1722,Near support $15.835 · enter on bounce candle · can hold multi-day,60 touches at $15.835 · 0.7% away · ATR $0.51,
2026-07-01 16:38 BST,TDY,671.975,,,,667.44,29.0,support,0.68,19.11,SUPPORT_BOUNCE,7.87,639.5821,Touches: 29 · Level low: $658.69 · ATR(14): $19.11 · Stop: $639.5821,Near support $667.44 · enter on bounce candle · can hold multi-day,29 touches at $667.44 · 0.7% away · ATR $19.11,
2026-07-01 16:39 BST,TITN,20.845,,,,20.705,22.0,support,0.68,0.93,SUPPORT_BOUNCE,7.87,19.4607,Touches: 22 · Level low: $20.39 · ATR(14): $0.93 · Stop: $19.4607,Near support $20.705 · enter on bounce candle · can hold multi-day,22 touches at $20.705 · 0.7% away · ATR $0.93,
2026-07-01 16:40 BST,UNICY,2.84,,,,2.82,44.0,support,0.71,0.06,SUPPORT_BOUNCE,7.82,2.7229,Touches: 44 · Level low: $2.78 · ATR(14): $0.06 · Stop: $2.7229,Near support $2.82 · enter on bounce candle · can hold multi-day,44 touches at $2.82 · 0.7% away · ATR $0.06,
2026-07-01 16:40 BST,UBSI,46.79,,,,46.46,4.0,support,0.71,0.81,SUPPORT_BOUNCE,7.82,45.2854,Touches: 4 · Level low: $46.1 · ATR(14): $0.81 · Stop: $45.2854,Near support $46.46 · enter on bounce candle · can hold multi-day,4 touches at $46.46 · 0.7% away · ATR $0.81,
2026-07-01 16:39 BST,TPRKY,7.377,,,,7.4296,43.0,resistance,0.71,0.14,RESISTANCE_WARNING,7.82,7.2051,Touches: 43 · Level low: $7.342 · ATR(14): $0.14 · Stop: $7.2051,Near resistance $7.4296 · consider exit or avoid entry,43 touches at $7.4296 · 0.7% away · ATR $0.14,
2026-07-01 16:39 BST,TMO,517.4925,,,,513.8207,34.0,support,0.71,14.13,SUPPORT_BOUNCE,7.81,492.6393,Touches: 34 · Level low: $506.772 · ATR(14): $14.13 · Stop: $492.6393,Near support $513.8207 · enter on bounce candle · can hold multi-day,34 touches at $513.8207 · 0.7% away · ATR $14.13,
2026-07-01 16:39 BST,TMSNY,85.01,,,,84.4049,30.0,support,0.72,2.13,SUPPORT_BOUNCE,7.81,81.2104,Touches: 30 · Level low: $83.3418 · ATR(14): $2.13 · Stop: $81.2104,Near support $84.4049 · enter on bounce candle · can hold multi-day,30 touches at $84.4049 · 0.7% away · ATR $2.13,
2026-07-01 16:39 BST,TEVA,33.89,,,,34.135,50.0,resistance,0.72,1.14,RESISTANCE_WARNING,7.8,32.4643,Touches: 50 · Level low: $33.6 · ATR(14): $1.14 · Stop: $32.4643,Near resistance $34.135 · consider exit or avoid entry,50 touches at $34.135 · 0.7% away · ATR $1.14,
2026-07-01 16:39 BST,TLTZY,8.4,,,,8.39,3.0,support,0.12,0.33,SUPPORT_BOUNCE,7.8,7.9636,Touches: 3 · Level low: $8.2977 · ATR(14): $0.33 · Stop: $7.9636,Near support $8.39 · enter on bounce candle · can hold multi-day,3 touches at $8.39 · 0.1% away · ATR $0.33,
2026-07-01 16:40 BST,UGP,4.905,,,,4.87,39.0,support,0.72,0.15,SUPPORT_BOUNCE,7.8,4.6482,Touches: 39 · Level low: $4.8 · ATR(14): $0.15 · Stop: $4.6482,Near support $4.87 · enter on bounce candle · can hold multi-day,39 touches at $4.87 · 0.7% away · ATR $0.15,
2026-07-01 16:39 BST,TLPFY,28.0,,,,28.206,25.0,resistance,0.73,1.28,RESISTANCE_WARNING,7.78,26.5198,Touches: 25 · Level low: $27.8 · ATR(14): $1.28 · Stop: $26.5198,Near resistance $28.206 · consider exit or avoid entry,25 touches at $28.206 · 0.7% away · ATR $1.28,
2026-07-01 16:39 BST,TSUKY,62.56,,,,63.02,12.0,resistance,0.73,4.07,RESISTANCE_WARNING,7.78,58.2757,Touches: 12 · Level low: $62.35 · ATR(14): $4.07 · Stop: $58.2757,Near resistance $63.02 · consider exit or avoid entry,12 touches at $63.02 · 0.7% away · ATR $4.07,
2026-07-01 16:40 BST,UNB,24.32,,,,24.5,43.0,resistance,0.73,0.67,RESISTANCE_WARNING,7.78,23.4936,Touches: 43 · Level low: $24.16 · ATR(14): $0.67 · Stop: $23.4936,Near resistance $24.5 · consider exit or avoid entry,43 touches at $24.5 · 0.7% away · ATR $0.67,
2026-07-01 16:39 BST,TPET,0.2992,,,,0.297,5.0,support,0.74,0.03,SUPPORT_BOUNCE,7.77,0.2671,Touches: 5 · Level low: $0.2936 · ATR(14): $0.03 · Stop: $0.2671,Near support $0.297 · enter on bounce candle · can hold multi-day,5 touches at $0.297 · 0.7% away · ATR $0.03,
2026-07-01 16:39 BST,TGOPY,8.36,,,,8.2989,15.0,support,0.74,0.23,SUPPORT_BOUNCE,7.77,7.9547,Touches: 15 · Level low: $8.18 · ATR(14): $0.23 · Stop: $7.9547,Near support $8.2989 · enter on bounce candle · can hold multi-day,15 touches at $8.2989 · 0.7% away · ATR $0.23,
2026-07-01 16:40 BST,UNTC,31.02,,,,30.7882,44.0,support,0.75,0.66,SUPPORT_BOUNCE,7.75,29.6751,Touches: 44 · Level low: $30.3389 · ATR(14): $0.66 · Stop: $29.6751,Near support $30.7882 · enter on bounce candle · can hold multi-day,44 touches at $30.7882 · 0.8% away · ATR $0.66,
2026-07-01 16:39 BST,TRGP,259.915,,,,261.9,27.0,resistance,0.76,7.67,RESISTANCE_WARNING,7.74,249.0557,Touches: 27 · Level low: $256.73 · ATR(14): $7.67 · Stop: $249.0557,Near resistance $261.9 · consider exit or avoid entry,27 touches at $261.9 · 0.8% away · ATR $7.67,
2026-07-01 16:40 BST,UNCRY,44.72,,,,44.3818,17.0,support,0.76,0.95,SUPPORT_BOUNCE,7.73,42.7726,Touches: 17 · Level low: $43.7179 · ATR(14): $0.95 · Stop: $42.7726,Near support $44.3818 · enter on bounce candle · can hold multi-day,17 touches at $44.3818 · 0.8% away · ATR $0.95,
2026-07-01 16:40 BST,U,30.675,,,,30.91,7.0,resistance,0.76,1.46,RESISTANCE_WARNING,7.73,29.1523,Touches: 7 · Level low: $30.61 · ATR(14): $1.46 · Stop: $29.1523,Near resistance $30.91 · consider exit or avoid entry,7 touches at $30.91 · 0.8% away · ATR $1.46,
2026-07-01 16:40 BST,UNP,275.64,,,,273.5,17.0,support,0.78,6.19,SUPPORT_BOUNCE,7.7,264.9669,Touches: 17 · Level low: $271.1612 · ATR(14): $6.19 · Stop: $264.9669,Near support $273.5 · enter on bounce candle · can hold multi-day,17 touches at $273.5 · 0.8% away · ATR $6.19,
2026-07-01 16:38 BST,LEE,9.03,,,,8.96,27.0,support,0.78,0.69,SUPPORT_BOUNCE,7.7,8.135,Touches: 27 · Level low: $8.83 · ATR(14): $0.69 · Stop: $8.135,Near support $8.96 · enter on bounce candle · can hold multi-day,27 touches at $8.96 · 0.8% away · ATR $0.69,
2026-07-01 16:40 BST,UPST,36.615,,,,36.68,3.0,resistance,0.18,2.27,RESISTANCE_WARNING,7.7,33.9459,Touches: 3 · Level low: $36.22 · ATR(14): $2.27 · Stop: $33.9459,Near resistance $36.68 · consider exit or avoid entry,3 touches at $36.68 · 0.2% away · ATR $2.27,
2026-07-01 16:40 BST,UBAB,55.24,,,,54.799,12.0,support,0.8,0.23,SUPPORT_BOUNCE,7.66,54.3087,Touches: 12 · Level low: $54.5419 · ATR(14): $0.23 · Stop: $54.3087,Near support $54.799 · enter on bounce candle · can hold multi-day,12 touches at $54.799 · 0.8% away · ATR $0.23,
2026-07-01 16:39 BST,TTC,97.29,,,,98.08,37.0,resistance,0.81,2.77,RESISTANCE_WARNING,7.66,94.553,Touches: 37 · Level low: $97.326 · ATR(14): $2.77 · Stop: $94.553,Near resistance $98.08 · consider exit or avoid entry,37 touches at $98.08 · 0.8% away · ATR $2.77,
2026-07-01 16:40 BST,UNH,421.28,,,,424.725,4.0,resistance,0.81,9.64,RESISTANCE_WARNING,7.65,413.0984,Touches: 4 · Level low: $422.74 · ATR(14): $9.64 · Stop: $413.0984,Near resistance $424.725 · consider exit or avoid entry,4 touches at $424.725 · 0.8% away · ATR $9.64,
2026-07-01 16:38 BST,TDCB,15.52,,,,15.3945,11.0,support,0.82,0.69,SUPPORT_BOUNCE,7.64,14.5307,Touches: 11 · Level low: $15.2236 · ATR(14): $0.69 · Stop: $14.5307,Near support $15.3945 · enter on bounce candle · can hold multi-day,11 touches at $15.3945 · 0.8% away · ATR $0.69,
2026-07-01 16:39 BST,TSCO,32.295,,,,32.365,3.0,resistance,0.22,0.95,RESISTANCE_WARNING,7.64,31.0548,Touches: 3 · Level low: $32.0002 · ATR(14): $0.95 · Stop: $31.0548,Near resistance $32.365 · consider exit or avoid entry,3 touches at $32.365 · 0.2% away · ATR $0.95,
2026-07-01 16:39 BST,TLSA,1.21,,,,1.22,16.0,resistance,0.82,0.09,RESISTANCE_WARNING,7.63,1.1229,Touches: 16 · Level low: $1.21 · ATR(14): $0.09 · Stop: $1.1229,Near resistance $1.22 · consider exit or avoid entry,16 touches at $1.22 · 0.8% away · ATR $0.09,
2026-07-01 16:39 BST,TSEM,244.81,,,,242.805,6.0,support,0.83,23.1,SUPPORT_BOUNCE,7.62,217.7321,Touches: 6 · Level low: $240.83 · ATR(14): $23.1 · Stop: $217.7321,Near support $242.805 · enter on bounce candle · can hold multi-day,6 touches at $242.805 · 0.8% away · ATR $23.1,
2026-07-01 16:40 BST,UAMY,7.7101,,,,7.775,14.0,resistance,0.83,0.58,RESISTANCE_WARNING,7.61,7.0521,Touches: 14 · Level low: $7.63 · ATR(14): $0.58 · Stop: $7.0521,Near resistance $7.775 · consider exit or avoid entry,14 touches at $7.775 · 0.8% away · ATR $0.58,
2026-07-01 16:38 BST,TENX,13.925,,,,13.81,24.0,support,0.83,0.94,SUPPORT_BOUNCE,7.61,12.7344,Touches: 24 · Level low: $13.67 · ATR(14): $0.94 · Stop: $12.7344,Near support $13.81 · enter on bounce candle · can hold multi-day,24 touches at $13.81 · 0.8% away · ATR $0.94,
2026-07-01 16:40 BST,UBER,73.29,,,,72.67,61.0,support,0.85,2.93,SUPPORT_BOUNCE,7.58,68.6221,Touches: 61 · Level low: $71.555 · ATR(14): $2.93 · Stop: $68.6221,Near support $72.67 · enter on bounce candle · can hold multi-day,61 touches at $72.67 · 0.9% away · ATR $2.93,
2026-07-01 16:39 BST,TTI,11.035,,,,11.13,17.0,resistance,0.85,0.44,RESISTANCE_WARNING,7.58,10.5161,Touches: 17 · Level low: $10.96 · ATR(14): $0.44 · Stop: $10.5161,Near resistance $11.13 · consider exit or avoid entry,17 touches at $11.13 · 0.9% away · ATR $0.44,
2026-07-01 16:39 BST,TME,8.46,,,,8.5325,8.0,resistance,0.85,0.27,RESISTANCE_WARNING,7.58,8.1676,Touches: 8 · Level low: $8.435 · ATR(14): $0.27 · Stop: $8.1676,Near resistance $8.5325 · consider exit or avoid entry,8 touches at $8.5325 · 0.8% away · ATR $0.27,
2026-07-01 16:38 BST,JWEL,2.31,,,,2.33,36.0,resistance,0.86,0.15,RESISTANCE_WARNING,7.57,2.1545,Touches: 36 · Level low: $2.3 · ATR(14): $0.15 · Stop: $2.1545,Near resistance $2.33 · consider exit or avoid entry,36 touches at $2.33 · 0.9% away · ATR $0.15,
2026-07-01 16:40 BST,TXRH,192.94,,,,194.62,9.0,resistance,0.86,5.67,RESISTANCE_WARNING,7.56,187.5671,Touches: 9 · Level low: $193.2364 · ATR(14): $5.67 · Stop: $187.5671,Near resistance $194.62 · consider exit or avoid entry,9 touches at $194.62 · 0.9% away · ATR $5.67,
2026-07-01 16:40 BST,UAL,135.34,,,,134.17,4.0,support,0.87,5.47,SUPPORT_BOUNCE,7.55,128.5757,Touches: 4 · Level low: $134.05 · ATR(14): $5.47 · Stop: $128.5757,Near support $134.17 · enter on bounce candle · can hold multi-day,4 touches at $134.17 · 0.9% away · ATR $5.47,
2026-07-01 16:38 BST,TDAC,10.71,,,,10.6175,206.0,support,0.87,0.03,SUPPORT_BOUNCE,7.55,10.4994,Touches: 206 · Level low: $10.53 · ATR(14): $0.03 · Stop: $10.4994,Near support $10.6175 · enter on bounce candle · can hold multi-day,206 touches at $10.6175 · 0.9% away · ATR $0.03,
2026-07-01 16:40 BST,UNIT,11.18,,,,11.28,33.0,resistance,0.89,0.52,RESISTANCE_WARNING,7.52,10.6144,Touches: 33 · Level low: $11.13 · ATR(14): $0.52 · Stop: $10.6144,Near resistance $11.28 · consider exit or avoid entry,33 touches at $11.28 · 0.9% away · ATR $0.52,
2026-07-01 16:39 BST,TMVWY,2.78,,,,2.805,18.0,resistance,0.89,0.08,RESISTANCE_WARNING,7.51,2.6724,Touches: 18 · Level low: $2.75 · ATR(14): $0.08 · Stop: $2.6724,Near resistance $2.805 · consider exit or avoid entry,18 touches at $2.805 · 0.9% away · ATR $0.08,
2026-07-01 16:38 BST,TELA,0.7452,,,,0.752,13.0,resistance,0.9,0.09,RESISTANCE_WARNING,7.49,0.6473,Touches: 13 · Level low: $0.74 · ATR(14): $0.09 · Stop: $0.6473,Near resistance $0.752 · consider exit or avoid entry,13 touches at $0.752 · 0.9% away · ATR $0.09,
2026-07-01 16:39 BST,THH,0.2859,,,,0.285,3.0,support,0.32,0.05,SUPPORT_BOUNCE,7.47,0.2334,Touches: 3 · Level low: $0.283 · ATR(14): $0.05 · Stop: $0.2334,Near support $0.285 · enter on bounce candle · can hold multi-day,3 touches at $0.285 · 0.3% away · ATR $0.05,
2026-07-01 16:39 BST,TGL,3.84,,,,3.805,20.0,support,0.92,0.32,SUPPORT_BOUNCE,7.47,3.4362,Touches: 20 · Level low: $3.76 · ATR(14): $0.32 · Stop: $3.4362,Near support $3.805 · enter on bounce candle · can hold multi-day,20 touches at $3.805 · 0.9% away · ATR $0.32,
2026-07-01 16:39 BST,TOST,28.893,,,,28.63,31.0,support,0.92,1.16,SUPPORT_BOUNCE,7.47,27.135,Touches: 31 · Level low: $28.3 · ATR(14): $1.16 · Stop: $27.135,Near support $28.63 · enter on bounce candle · can hold multi-day,31 touches at $28.63 · 0.9% away · ATR $1.16,
2026-07-01 16:39 BST,TGSGY,12.99,,,,13.1116,19.0,resistance,0.93,0.36,RESISTANCE_WARNING,7.45,12.5719,Touches: 19 · Level low: $12.9333 · ATR(14): $0.36 · Stop: $12.5719,Near resistance $13.1116 · consider exit or avoid entry,19 touches at $13.1116 · 0.9% away · ATR $0.36,
2026-07-01 16:40 BST,ULBI,6.325,,,,6.385,40.0,resistance,0.94,0.27,RESISTANCE_WARNING,7.43,6.0118,Touches: 40 · Level low: $6.28 · ATR(14): $0.27 · Stop: $6.0118,Near resistance $6.385 · consider exit or avoid entry,40 touches at $6.385 · 0.9% away · ATR $0.27,
2026-07-01 16:40 BST,UPMMY,25.95,,,,26.1986,6.0,resistance,0.95,0.49,RESISTANCE_WARNING,7.42,25.2802,Touches: 6 · Level low: $25.77 · ATR(14): $0.49 · Stop: $25.2802,Near resistance $26.1986 · consider exit or avoid entry,6 touches at $26.1986 · 0.9% away · ATR $0.49,
2026-07-01 16:39 BST,TG,7.895,,,,7.82,35.0,support,0.96,0.27,SUPPORT_BOUNCE,7.4,7.4364,Touches: 35 · Level low: $7.71 · ATR(14): $0.27 · Stop: $7.4364,Near support $7.82 · enter on bounce candle · can hold multi-day,35 touches at $7.82 · 1.0% away · ATR $0.27,
2026-07-01 16:38 BST,TEAM,83.63,,,,84.45,22.0,resistance,0.97,4.97,RESISTANCE_WARNING,7.38,78.4054,Touches: 22 · Level low: $83.38 · ATR(14): $4.97 · Stop: $78.4054,Near resistance $84.45 · consider exit or avoid entry,22 touches at $84.45 · 1.0% away · ATR $4.97,
2026-07-01 16:39 BST,TSHA,6.755,,,,6.69,12.0,support,0.97,0.44,SUPPORT_BOUNCE,7.38,6.2005,Touches: 12 · Level low: $6.64 · ATR(14): $0.44 · Stop: $6.2005,Near support $6.69 · enter on bounce candle · can hold multi-day,12 touches at $6.69 · 1.0% away · ATR $0.44,
2026-07-01 16:38 BST,TDC,35.555,,,,35.21,7.0,support,0.98,1.45,SUPPORT_BOUNCE,7.37,33.4557,Touches: 7 · Level low: $34.91 · ATR(14): $1.45 · Stop: $33.4557,Near support $35.21 · enter on bounce candle · can hold multi-day,7 touches at $35.21 · 1.0% away · ATR $1.45,
2026-07-01 16:40 BST,UNTY,59.5,,,,59.73,3.0,resistance,0.39,1.55,RESISTANCE_WARNING,7.36,57.2911,Touches: 3 · Level low: $58.84 · ATR(14): $1.55 · Stop: $57.2911,Near resistance $59.73 · consider exit or avoid entry,3 touches at $59.73 · 0.4% away · ATR $1.55,
2026-07-01 16:39 BST,TTEC,2.04,,,,2.02,7.0,support,0.99,0.15,SUPPORT_BOUNCE,7.35,1.8429,Touches: 7 · Level low: $1.99 · ATR(14): $0.15 · Stop: $1.8429,Near support $2.02 · enter on bounce candle · can hold multi-day,7 touches at $2.02 · 1.0% away · ATR $0.15,
2026-07-01 16:40 BST,UCL,1.0099,,,,1.0,24.0,support,0.99,0.06,SUPPORT_BOUNCE,7.35,0.9215,Touches: 24 · Level low: $0.985 · ATR(14): $0.06 · Stop: $0.9215,Near support $1.0 · enter on bounce candle · can hold multi-day,24 touches at $1.0 · 1.0% away · ATR $0.06,
2026-07-01 16:38 BST,TEM,61.78,,,,62.4,7.0,resistance,0.99,3.71,RESISTANCE_WARNING,7.34,58.107,Touches: 7 · Level low: $61.82 · ATR(14): $3.71 · Stop: $58.107,Near resistance $62.4 · consider exit or avoid entry,7 touches at $62.4 · 1.0% away · ATR $3.71,
2026-07-01 16:40 BST,UMH,15.34,,,,15.5,88.0,resistance,1.03,0.27,RESISTANCE_WARNING,7.28,15.0299,Touches: 88 · Level low: $15.2999 · ATR(14): $0.27 · Stop: $15.0299,Near resistance $15.5 · consider exit or avoid entry,88 touches at $15.5 · 1.0% away · ATR $0.27,
2026-07-01 16:39 BST,TRMD,26.445,,,,26.172,20.0,support,1.04,1.33,SUPPORT_BOUNCE,7.26,24.433,Touches: 20 · Level low: $25.7629 · ATR(14): $1.33 · Stop: $24.433,Near support $26.172 · enter on bounce candle · can hold multi-day,20 touches at $26.172 · 1.0% away · ATR $1.33,
2026-07-01 16:38 BST,TCPC,3.505,,,,3.4681,30.0,support,1.06,0.12,SUPPORT_BOUNCE,7.23,3.2981,Touches: 30 · Level low: $3.4205 · ATR(14): $0.12 · Stop: $3.2981,Near support $3.4681 · enter on bounce candle · can hold multi-day,30 touches at $3.4681 · 1.1% away · ATR $0.12,
2026-07-01 16:39 BST,TWFG,24.9,,,,25.17,8.0,resistance,1.07,1.12,RESISTANCE_WARNING,7.21,23.8832,Touches: 8 · Level low: $25.0 · ATR(14): $1.12 · Stop: $23.8832,Near resistance $25.17 · consider exit or avoid entry,8 touches at $25.17 · 1.1% away · ATR $1.12,
2026-07-01 16:39 BST,TFSL,17.765,,,,17.575,6.0,support,1.08,0.33,SUPPORT_BOUNCE,7.2,17.1939,Touches: 6 · Level low: $17.52 · ATR(14): $0.33 · Stop: $17.1939,Near support $17.575 · enter on bounce candle · can hold multi-day,6 touches at $17.575 · 1.1% away · ATR $0.33,
2026-07-01 16:39 BST,TOL,163.11,,,,161.3403,18.0,support,1.1,5.77,SUPPORT_BOUNCE,7.17,153.5604,Touches: 18 · Level low: $159.334 · ATR(14): $5.77 · Stop: $153.5604,Near support $161.3403 · enter on bounce candle · can hold multi-day,18 touches at $161.3403 · 1.1% away · ATR $5.77,
2026-07-01 16:39 BST,TM,170.25,,,,168.38,11.0,support,1.11,3.33,SUPPORT_BOUNCE,7.15,162.77,Touches: 11 · Level low: $166.1 · ATR(14): $3.33 · Stop: $162.77,Near support $168.38 · enter on bounce candle · can hold multi-day,11 touches at $168.38 · 1.1% away · ATR $3.33,
2026-07-01 16:39 BST,TTAN,74.57,,,,75.42,10.0,resistance,1.13,3.89,RESISTANCE_WARNING,7.12,70.3027,Touches: 10 · Level low: $74.19 · ATR(14): $3.89 · Stop: $70.3027,Near resistance $75.42 · consider exit or avoid entry,10 touches at $75.42 · 1.1% away · ATR $3.89,
2026-07-01 16:39 BST,TS,54.41,,,,55.0401,12.0,resistance,1.14,1.54,RESISTANCE_WARNING,7.09,52.9688,Touches: 12 · Level low: $54.5056 · ATR(14): $1.54 · Stop: $52.9688,Near resistance $55.0401 · consider exit or avoid entry,12 touches at $55.0401 · 1.1% away · ATR $1.54,
2026-07-01 16:39 BST,TMRC,0.86,,,,0.87,15.0,resistance,1.15,0.06,RESISTANCE_WARNING,7.08,0.8036,Touches: 15 · Level low: $0.86 · ATR(14): $0.06 · Stop: $0.8036,Near resistance $0.87 · consider exit or avoid entry,15 touches at $0.87 · 1.1% away · ATR $0.06,
2026-07-01 16:38 BST,LH,284.545,,,,287.8547,11.0,resistance,1.15,6.46,RESISTANCE_WARNING,7.08,277.9109,Touches: 11 · Level low: $284.373 · ATR(14): $6.46 · Stop: $277.9109,Near resistance $287.8547 · consider exit or avoid entry,11 touches at $287.8547 · 1.1% away · ATR $6.46,
2026-07-01 16:39 BST,TREX,49.2201,,,,48.66,7.0,support,1.15,2.17,SUPPORT_BOUNCE,7.08,46.3514,Touches: 7 · Level low: $48.52 · ATR(14): $2.17 · Stop: $46.3514,Near support $48.66 · enter on bounce candle · can hold multi-day,7 touches at $48.66 · 1.2% away · ATR $2.17,
2026-07-01 16:39 BST,TMUS,172.74,,,,173.71,3.0,resistance,0.56,5.78,RESISTANCE_WARNING,7.07,167.4836,Touches: 3 · Level low: $173.2616 · ATR(14): $5.78 · Stop: $167.4836,Near resistance $173.71 · consider exit or avoid entry,3 touches at $173.71 · 0.6% away · ATR $5.78,
2026-07-01 16:39 BST,TRIN,17.93,,,,18.035,3.0,resistance,0.58,0.27,RESISTANCE_WARNING,7.03,17.5941,Touches: 3 · Level low: $17.86 · ATR(14): $0.27 · Stop: $17.5941,Near resistance $18.035 · consider exit or avoid entry,3 touches at $18.035 · 0.6% away · ATR $0.27,
2026-07-01 16:39 BST,TRDA,7.45,,,,7.3625,8.0,support,1.19,0.5,SUPPORT_BOUNCE,7.02,6.8205,Touches: 8 · Level low: $7.32 · ATR(14): $0.5 · Stop: $6.8205,Near support $7.3625 · enter on bounce candle · can hold multi-day,8 touches at $7.3625 · 1.2% away · ATR $0.5,
